Modul_ID|Modul_Name|Scenario_ID|Tester_POV|Test_Description|Expected_Result|Test_Type
18|Laporan HPP|SCN-0890|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk HPP yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data HPP Sudah Ada".|Negative
18|Laporan HPP|SCN-0891|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Harga Pokok.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
18|Laporan HPP|SCN-0892|Admin IT|Sebagai Admin IT, saya mencoba menghapus Biaya Perbaikan yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
18|Laporan HPP|SCN-0893|Kasir|Sebagai Kasir, saya memasukkan angka ekstrem/negatif pada field nominal di Harga Pokok.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
18|Laporan HPP|SCN-0894|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Harga Pokok.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
18|Laporan HPP|SCN-0895|Staff Gudang|Sebagai Staff Gudang, saya mencoba menyisipkan data duplikat untuk Harga Pokok yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Harga Pokok Sudah Ada".|Negative
18|Laporan HPP|SCN-0896|Akuntan|Sebagai Akuntan, saya mengosongkan kolom wajib (NULL) pada form Beban Langsung.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
18|Laporan HPP|SCN-0897|Direktur|Sebagai Direktur, saya mencoba menghapus Beban Langsung yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
18|Laporan HPP|SCN-0898|Staff Pajak|Sebagai Staff Pajak, saya memasukkan angka ekstrem/negatif pada field nominal di HPP.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
18|Laporan HPP|SCN-0899|Admin IT|Sebagai Admin IT dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting HPP.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
18|Laporan HPP|SCN-0900|Staff Gudang|Sebagai Staff Gudang, saya mencoba menyisipkan data duplikat untuk Harga Pokok yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Harga Pokok Sudah Ada".|Negative
19|Laporan Lacak Kilat|SCN-0901|Kasir|Sebagai Kasir, saya ingin mengekspor/mencetak dokumen Lacak Jurnal ke format PDF/CSV.|Sistem mengunduh file Lacak Jurnal yang dapat dibaca jelas tanpa format yang rusak.|Positive
19|Laporan Lacak Kilat|SCN-0902|Admin IT|Sebagai Admin IT, saya memfilter tabel Laporan Lacak Kilat menggunakan parameter Double Click.|Sistem hanya menampilkan baris data yang relevan dengan Double Click.|Positive
19|Laporan Lacak Kilat|SCN-0903|Staff Pajak|Sebagai Staff Pajak, saya melakukan klik pada Telusuri Transaksi untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Telusuri Transaksi sesuai otorisasi saya.|Positive
19|Laporan Lacak Kilat|SCN-0904|Akuntan|Sebagai Akuntan, saya memperbarui data Popup Rincian yang sudah ada di modul Laporan Lacak Kilat.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
19|Laporan Lacak Kilat|SCN-0905|Auditor|Sebagai Auditor, saya menghapus Popup Rincian untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Popup Rincian tanpa error dan data tersimpan ke database.|Positive
19|Laporan Lacak Kilat|SCN-0906|Kasir|Sebagai Kasir, saya ingin mengekspor/mencetak dokumen Popup Rincian ke format PDF/CSV.|Sistem mengunduh file Popup Rincian yang dapat dibaca jelas tanpa format yang rusak.|Positive
19|Laporan Lacak Kilat|SCN-0907|Staff Penagihan|Sebagai Staff Penagihan, saya memfilter tabel Laporan Lacak Kilat menggunakan parameter Drill-Down.|Sistem hanya menampilkan baris data yang relevan dengan Drill-Down.|Positive
19|Laporan Lacak Kilat|SCN-0908|Staff Pajak|Sebagai Staff Pajak, saya melakukan klik pada Lacak Jurnal untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Lacak Jurnal sesuai otorisasi saya.|Positive
19|Laporan Lacak Kilat|SCN-0909|Direktur|Sebagai Direktur, saya memperbarui data Lacak Jurnal yang sudah ada di modul Laporan Lacak Kilat.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
19|Laporan Lacak Kilat|SCN-0910|Auditor|Sebagai Auditor, saya memfilter Double Click untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Double Click tanpa error dan data tersimpan ke database.|Positive
19|Laporan Lacak Kilat|SCN-0911|Staff Gudang|Sebagai Staff Gudang, saya ingin mengekspor/mencetak dokumen Double Click ke format PDF/CSV.|Sistem mengunduh file Double Click yang dapat dibaca jelas tanpa format yang rusak.|Positive
19|Laporan Lacak Kilat|SCN-0912|Kasir|Sebagai Kasir, saya memfilter tabel Laporan Lacak Kilat menggunakan parameter Telusuri Transaksi.|Sistem hanya menampilkan baris data yang relevan dengan Telusuri Transaksi.|Positive
19|Laporan Lacak Kilat|SCN-0913|Direktur|Sebagai Direktur, saya melakukan klik pada Lacak Jurnal untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Lacak Jurnal sesuai otorisasi saya.|Positive
19|Laporan Lacak Kilat|SCN-0914|Staff Pembelian|Sebagai Staff Pembelian, saya memperbarui data Lacak Jurnal yang sudah ada di modul Laporan Lacak Kilat.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
19|Laporan Lacak Kilat|SCN-0915|Staff Penagihan|Sebagai Staff Penagihan, saya menghapus Lacak Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Lacak Jurnal tanpa error dan data tersimpan ke database.|Positive
19|Laporan Lacak Kilat|SCN-0916|Staff Pembelian|Sebagai Staff Pembelian, saya ingin mengekspor/mencetak dokumen Telusuri Transaksi ke format PDF/CSV.|Sistem mengunduh file Telusuri Transaksi yang dapat dibaca jelas tanpa format yang rusak.|Positive
19|Laporan Lacak Kilat|SCN-0917|Kasir|Sebagai Kasir, saya memfilter tabel Laporan Lacak Kilat menggunakan parameter Telusuri Transaksi.|Sistem hanya menampilkan baris data yang relevan dengan Telusuri Transaksi.|Positive
19|Laporan Lacak Kilat|SCN-0918|Staff Gudang|Sebagai Staff Gudang, saya melakukan klik pada Drill-Down untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Drill-Down sesuai otorisasi saya.|Positive
19|Laporan Lacak Kilat|SCN-0919|Auditor|Sebagai Auditor, saya memperbarui data Lacak Jurnal yang sudah ada di modul Laporan Lacak Kilat.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
19|Laporan Lacak Kilat|SCN-0920|Manajer Keuangan|Sebagai Manajer Keuangan, saya melihat Double Click untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Double Click tanpa error dan data tersimpan ke database.|Positive
19|Laporan Lacak Kilat|SCN-0921|Staff Pajak|Sebagai Staff Pajak, saya ingin mengekspor/mencetak dokumen Drill-Down ke format PDF/CSV.|Sistem mengunduh file Drill-Down yang dapat dibaca jelas tanpa format yang rusak.|Positive
19|Laporan Lacak Kilat|SCN-0922|Kasir|Sebagai Kasir, saya memfilter tabel Laporan Lacak Kilat menggunakan parameter Lacak Jurnal.|Sistem hanya menampilkan baris data yang relevan dengan Lacak Jurnal.|Positive
19|Laporan Lacak Kilat|SCN-0923|Admin IT|Sebagai Admin IT, saya melakukan klik pada Telusuri Transaksi untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Telusuri Transaksi sesuai otorisasi saya.|Positive
19|Laporan Lacak Kilat|SCN-0924|Staff Pajak|Sebagai Staff Pajak, saya memperbarui data Drill-Down yang sudah ada di modul Laporan Lacak Kilat.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
19|Laporan Lacak Kilat|SCN-0925|Staff Penagihan|Sebagai Staff Penagihan, saya mengunci Popup Rincian untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Popup Rincian tanpa error dan data tersimpan ke database.|Positive
19|Laporan Lacak Kilat|SCN-0926|Staff Gudang|Sebagai Staff Gudang, saya mengosongkan kolom wajib (NULL) pada form Popup Rincian.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
19|Laporan Lacak Kilat|SCN-0927|Kasir|Sebagai Kasir, saya mencoba menghapus Drill-Down yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
19|Laporan Lacak Kilat|SCN-0928|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di Double Click.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
19|Laporan Lacak Kilat|SCN-0929|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Lacak Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
19|Laporan Lacak Kilat|SCN-0930|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Popup Rincian yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Popup Rincian Sudah Ada".|Negative
19|Laporan Lacak Kilat|SCN-0931|Direktur|Sebagai Direktur, saya mengosongkan kolom wajib (NULL) pada form Popup Rincian.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
19|Laporan Lacak Kilat|SCN-0932|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Double Click yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
19|Laporan Lacak Kilat|SCN-0933|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Popup Rincian.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
19|Laporan Lacak Kilat|SCN-0934|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Double Click.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
19|Laporan Lacak Kilat|SCN-0935|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Lacak Jurnal yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Lacak Jurnal Sudah Ada".|Negative
19|Laporan Lacak Kilat|SCN-0936|Staff Pembelian|Sebagai Staff Pembelian, saya mengosongkan kolom wajib (NULL) pada form Drill-Down.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
19|Laporan Lacak Kilat|SCN-0937|Staff Gudang|Sebagai Staff Gudang, saya mencoba menghapus Double Click yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
19|Laporan Lacak Kilat|SCN-0938|Direktur|Sebagai Direktur, saya memasukkan angka ekstrem/negatif pada field nominal di Lacak Jurnal.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
19|Laporan Lacak Kilat|SCN-0939|Admin IT|Sebagai Admin IT dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Double Click.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
19|Laporan Lacak Kilat|SCN-0940|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menyisipkan data duplikat untuk Double Click yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Double Click Sudah Ada".|Negative
19|Laporan Lacak Kilat|SCN-0941|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Double Click.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
19|Laporan Lacak Kilat|SCN-0942|Kasir|Sebagai Kasir, saya mencoba menghapus Double Click yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
19|Laporan Lacak Kilat|SCN-0943|Direktur|Sebagai Direktur, saya memasukkan angka ekstrem/negatif pada field nominal di Drill-Down.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
19|Laporan Lacak Kilat|SCN-0944|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Lacak Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
19|Laporan Lacak Kilat|SCN-0945|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Double Click yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Double Click Sudah Ada".|Negative
19|Laporan Lacak Kilat|SCN-0946|Staff Pembelian|Sebagai Staff Pembelian, saya mengosongkan kolom wajib (NULL) pada form Telusuri Transaksi.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
19|Laporan Lacak Kilat|SCN-0947|Staff Gudang|Sebagai Staff Gudang, saya mencoba menghapus Double Click yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
19|Laporan Lacak Kilat|SCN-0948|Staff Pembelian|Sebagai Staff Pembelian, saya memasukkan angka ekstrem/negatif pada field nominal di Telusuri Transaksi.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
19|Laporan Lacak Kilat|SCN-0949|Staff Pembelian|Sebagai Staff Pembelian dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Lacak Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
19|Laporan Lacak Kilat|SCN-0950|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menyisipkan data duplikat untuk Drill-Down yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Drill-Down Sudah Ada".|Negative
20|Piutang - Induk & Transaksi|SCN-0951|Staff Pembelian|Sebagai Staff Pembelian, saya ingin mengekspor/mencetak dokumen Pedagang Kios ke format PDF/CSV.|Sistem mengunduh file Pedagang Kios yang dapat dibaca jelas tanpa format yang rusak.|Positive
20|Piutang - Induk & Transaksi|SCN-0952|Staff Pajak|Sebagai Staff Pajak, saya memfilter tabel Piutang - Induk & Transaksi menggunakan parameter Sales Order.|Sistem hanya menampilkan baris data yang relevan dengan Sales Order.|Positive
20|Piutang - Induk & Transaksi|SCN-0953|Auditor|Sebagai Auditor, saya melakukan klik pada Sales Order untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Sales Order sesuai otorisasi saya.|Positive
20|Piutang - Induk & Transaksi|SCN-0954|Admin IT|Sebagai Admin IT, saya memperbarui data Faktur Baru yang sudah ada di modul Piutang - Induk & Transaksi.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
20|Piutang - Induk & Transaksi|SCN-0955|Admin IT|Sebagai Admin IT, saya memfilter Integrasi Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Integrasi Jurnal tanpa error dan data tersimpan ke database.|Positive
20|Piutang - Induk & Transaksi|SCN-0956|Kasir|Sebagai Kasir, saya ingin mengekspor/mencetak dokumen Pedagang Kios ke format PDF/CSV.|Sistem mengunduh file Pedagang Kios yang dapat dibaca jelas tanpa format yang rusak.|Positive
20|Piutang - Induk & Transaksi|SCN-0957|Akuntan|Sebagai Akuntan, saya memfilter tabel Piutang - Induk & Transaksi menggunakan parameter Sales Order.|Sistem hanya menampilkan baris data yang relevan dengan Sales Order.|Positive
20|Piutang - Induk & Transaksi|SCN-0958|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Pedagang Kios untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pedagang Kios sesuai otorisasi saya.|Positive
20|Piutang - Induk & Transaksi|SCN-0959|Staff Gudang|Sebagai Staff Gudang, saya memperbarui data Piutang Sewa yang sudah ada di modul Piutang - Induk & Transaksi.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
20|Piutang - Induk & Transaksi|SCN-0960|Staff Pajak|Sebagai Staff Pajak, saya mengedit Integrasi Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Integrasi Jurnal tanpa error dan data tersimpan ke database.|Positive
20|Piutang - Induk & Transaksi|SCN-0961|Staff Penagihan|Sebagai Staff Penagihan, saya ingin mengekspor/mencetak dokumen Faktur Baru ke format PDF/CSV.|Sistem mengunduh file Faktur Baru yang dapat dibaca jelas tanpa format yang rusak.|Positive
20|Piutang - Induk & Transaksi|SCN-0962|Direktur|Sebagai Direktur, saya memfilter tabel Piutang - Induk & Transaksi menggunakan parameter Faktur Baru.|Sistem hanya menampilkan baris data yang relevan dengan Faktur Baru.|Positive
20|Piutang - Induk & Transaksi|SCN-0963|Auditor|Sebagai Auditor, saya melakukan klik pada Faktur Baru untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Faktur Baru sesuai otorisasi saya.|Positive
20|Piutang - Induk & Transaksi|SCN-0964|Manajer Keuangan|Sebagai Manajer Keuangan, saya memperbarui data Pedagang Kios yang sudah ada di modul Piutang - Induk & Transaksi.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
20|Piutang - Induk & Transaksi|SCN-0965|Kasir|Sebagai Kasir, saya menyetujui Faktur Baru untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Faktur Baru tanpa error dan data tersimpan ke database.|Positive
20|Piutang - Induk & Transaksi|SCN-0966|Staff Penagihan|Sebagai Staff Penagihan, saya ingin mengekspor/mencetak dokumen Faktur Baru ke format PDF/CSV.|Sistem mengunduh file Faktur Baru yang dapat dibaca jelas tanpa format yang rusak.|Positive
20|Piutang - Induk & Transaksi|SCN-0967|Staff Gudang|Sebagai Staff Gudang, saya memfilter tabel Piutang - Induk & Transaksi menggunakan parameter Sales Order.|Sistem hanya menampilkan baris data yang relevan dengan Sales Order.|Positive
20|Piutang - Induk & Transaksi|SCN-0968|Direktur|Sebagai Direktur, saya melakukan klik pada Sales Order untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Sales Order sesuai otorisasi saya.|Positive
20|Piutang - Induk & Transaksi|SCN-0969|Auditor|Sebagai Auditor, saya memperbarui data Faktur Baru yang sudah ada di modul Piutang - Induk & Transaksi.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
20|Piutang - Induk & Transaksi|SCN-0970|Admin IT|Sebagai Admin IT, saya menghapus Piutang Sewa untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Piutang Sewa tanpa error dan data tersimpan ke database.|Positive
20|Piutang - Induk & Transaksi|SCN-0971|Manajer Keuangan|Sebagai Manajer Keuangan, saya ingin mengekspor/mencetak dokumen Piutang Sewa ke format PDF/CSV.|Sistem mengunduh file Piutang Sewa yang dapat dibaca jelas tanpa format yang rusak.|Positive
20|Piutang - Induk & Transaksi|SCN-0972|Staff Pajak|Sebagai Staff Pajak, saya memfilter tabel Piutang - Induk & Transaksi menggunakan parameter Piutang Sewa.|Sistem hanya menampilkan baris data yang relevan dengan Piutang Sewa.|Positive
20|Piutang - Induk & Transaksi|SCN-0973|Auditor|Sebagai Auditor, saya melakukan klik pada Integrasi Jurnal untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Integrasi Jurnal sesuai otorisasi saya.|Positive
20|Piutang - Induk & Transaksi|SCN-0974|Kasir|Sebagai Kasir, saya memperbarui data Pedagang Kios yang sudah ada di modul Piutang - Induk & Transaksi.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
20|Piutang - Induk & Transaksi|SCN-0975|Akuntan|Sebagai Akuntan, saya mengedit Faktur Baru untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Faktur Baru tanpa error dan data tersimpan ke database.|Positive
20|Piutang - Induk & Transaksi|SCN-0976|Admin IT|Sebagai Admin IT, saya mengosongkan kolom wajib (NULL) pada form Faktur Baru.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
20|Piutang - Induk & Transaksi|SCN-0977|Akuntan|Sebagai Akuntan, saya mencoba menghapus Piutang Sewa yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
20|Piutang - Induk & Transaksi|SCN-0978|Staff Gudang|Sebagai Staff Gudang, saya memasukkan angka ekstrem/negatif pada field nominal di Faktur Baru.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
20|Piutang - Induk & Transaksi|SCN-0979|Kasir|Sebagai Kasir dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Piutang Sewa.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
20|Piutang - Induk & Transaksi|SCN-0980|Admin IT|Sebagai Admin IT, saya mencoba menyisipkan data duplikat untuk Pedagang Kios yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pedagang Kios Sudah Ada".|Negative
20|Piutang - Induk & Transaksi|SCN-0981|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form Integrasi Jurnal.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
20|Piutang - Induk & Transaksi|SCN-0982|Akuntan|Sebagai Akuntan, saya mencoba menghapus Sales Order yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
20|Piutang - Induk & Transaksi|SCN-0983|Admin IT|Sebagai Admin IT, saya memasukkan angka ekstrem/negatif pada field nominal di Sales Order.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
20|Piutang - Induk & Transaksi|SCN-0984|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Integrasi Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
20|Piutang - Induk & Transaksi|SCN-0985|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menyisipkan data duplikat untuk Faktur Baru yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Faktur Baru Sudah Ada".|Negative
20|Piutang - Induk & Transaksi|SCN-0986|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Faktur Baru.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
20|Piutang - Induk & Transaksi|SCN-0987|Staff Pajak|Sebagai Staff Pajak, saya mencoba menghapus Pedagang Kios yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
20|Piutang - Induk & Transaksi|SCN-0988|Staff Gudang|Sebagai Staff Gudang, saya memasukkan angka ekstrem/negatif pada field nominal di Piutang Sewa.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
20|Piutang - Induk & Transaksi|SCN-0989|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pedagang Kios.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
20|Piutang - Induk & Transaksi|SCN-0990|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Piutang Sewa yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Piutang Sewa Sudah Ada".|Negative
20|Piutang - Induk & Transaksi|SCN-0991|Staff Gudang|Sebagai Staff Gudang, saya mengosongkan kolom wajib (NULL) pada form Integrasi Jurnal.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
20|Piutang - Induk & Transaksi|SCN-0992|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Faktur Baru yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
20|Piutang - Induk & Transaksi|SCN-0993|Staff Pajak|Sebagai Staff Pajak, saya memasukkan angka ekstrem/negatif pada field nominal di Faktur Baru.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
20|Piutang - Induk & Transaksi|SCN-0994|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Integrasi Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
20|Piutang - Induk & Transaksi|SCN-0995|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Integrasi Jurnal yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Integrasi Jurnal Sudah Ada".|Negative
20|Piutang - Induk & Transaksi|SCN-0996|Staff Pembelian|Sebagai Staff Pembelian, saya mengosongkan kolom wajib (NULL) pada form Integrasi Jurnal.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
20|Piutang - Induk & Transaksi|SCN-0997|Admin IT|Sebagai Admin IT, saya mencoba menghapus Faktur Baru yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
20|Piutang - Induk & Transaksi|SCN-0998|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Piutang Sewa.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
20|Piutang - Induk & Transaksi|SCN-0999|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Piutang Sewa.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
20|Piutang - Induk & Transaksi|SCN-1000|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menyisipkan data duplikat untuk Integrasi Jurnal yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Integrasi Jurnal Sudah Ada".|Negative
21|Piutang - Statement of Account (SOA)|SCN-1001|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Daftar Tunggakan ke format PDF/CSV.|Sistem mengunduh file Daftar Tunggakan yang dapat dibaca jelas tanpa format yang rusak.|Positive
21|Piutang - Statement of Account (SOA)|SCN-1002|Staff Pajak|Sebagai Staff Pajak, saya memfilter tabel Piutang - Statement of Account (SOA) menggunakan parameter SOA.|Sistem hanya menampilkan baris data yang relevan dengan SOA.|Positive
21|Piutang - Statement of Account (SOA)|SCN-1003|Admin IT|Sebagai Admin IT, saya melakukan klik pada Cetak Tagihan untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Cetak Tagihan sesuai otorisasi saya.|Positive
21|Piutang - Statement of Account (SOA)|SCN-1004|Manajer Keuangan|Sebagai Manajer Keuangan, saya memperbarui data SOA yang sudah ada di modul Piutang - Statement of Account (SOA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
21|Piutang - Statement of Account (SOA)|SCN-1005|Manajer Keuangan|Sebagai Manajer Keuangan, saya melihat Cetak Tagihan untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Cetak Tagihan tanpa error dan data tersimpan ke database.|Positive
21|Piutang - Statement of Account (SOA)|SCN-1006|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Cetak Tagihan ke format PDF/CSV.|Sistem mengunduh file Cetak Tagihan yang dapat dibaca jelas tanpa format yang rusak.|Positive
